time,part,x_r,y_r,z_r,x_d,y_d,z_d
154.1,right ear,318.808,137.954,19,318.92,135.833,19
154.1,left front paw,331.672,132.847,-8,332.627,144.093,-8
154.1,right front paw,320.711,133.778,-8,319.756,122.533,-8
154.1,left hind paw,342.056,160.567,-8,341.1,149.322,-8
154.1,right hind paw,315.153,162.853,-8,316.108,174.099,-8
154.1,tail root,330.425,183.133,-6,330.425,183.133,-6
154.1,head center,326.53,137.298,19,326.53,137.298,19
154.1,tail base,328.604,161.71,19,328.604,161.71,19
154.133,nose,326.107,101.387,2.5,323.809,101.547,2.5
154.133,left ear,334.095,121.293,19,334.033,120.402,19
154.133,right ear,318.596,121.478,19,318.659,122.369,19
154.133,left front paw,331.798,117.32,-8,331.742,112.69,-8
154.133,right front paw,320.798,117.452,-8,320.854,122.082,-8
154.133,left hind paw,340.138,145.722,-8,340.194,150.353,-8
154.133,right hind paw,313.14,146.046,-8,313.085,141.415,-8
154.133,tail root,326.896,167.382,-6,326.896,167.382,-6
154.133,head center,326.346,121.386,19,326.346,121.386,19
154.133,tail base,326.639,145.884,19,326.639,145.884,19
154.167,nose,327.62,85.4916,2.5,325.9,85.5047,2.5
154.167,left ear,334.658,105.753,19,334.653,105.087,19
154.167,right ear,319.168,105.205,19,319.173,105.871,19
154.167,left front paw,332.551,101.676,-8,332.673,98.2287,-8
154.167,right front paw,321.558,101.287,-8,321.436,104.734,-8
154.167,left hind paw,339.538,130.441,-8,339.416,133.889,-8
154.167,right hind paw,312.555,129.486,-8,312.677,126.039,-8
154.167,tail root,325.286,151.45,-6,325.286,151.45,-6
154.167,head center,326.913,105.479,19,326.913,105.479,19
154.167,tail base,326.046,129.964,19,326.046,129.964,19
154.2,nose,331.043,69.797,2.5,336.454,71.2096,2.5
154.2,left ear,336.445,90.5545,19,335.898,92.6514,19
154.2,right ear,321.048,88.7751,19,321.595,86.6782,19
154.2,left front paw,334.67,86.3227,-8,333.346,97.7727,-8
154.2,right front paw,323.742,85.0599,-8,325.065,73.6098,-8
154.2,left hind paw,339.345,115.553,-8,340.668,104.103,-8
154.2,right hind paw,312.523,112.453,-8,311.2,123.903,-8
154.2,tail root,323.466,135.361,-6,323.466,135.361,-6
154.2,head center,328.747,89.6648,19,328.747,89.6648,19
154.2,tail base,325.934,114.003,19,325.934,114.003,19
154.233,nose,324.05,54.0475,2.5,321.897,54.4512,2.5
154.233,left ear,334.338,72.868,19,334.182,72.0338,19
154.233,right ear,318.97,74.8864,19,319.127,75.7206,19
154.233,left front paw,331.587,69.195,-8,331.014,64.8321,-8
154.233,right front paw,320.68,70.6275,-8,321.253,74.9905,-8
154.233,left hind paw,343.23,96.4106,-8,343.803,100.774,-8
154.233,right hind paw,316.46,99.9266,-8,315.887,95.5636,-8
154.233,tail root,332.645,119.486,-6,332.645,119.486,-6
154.233,head center,326.654,73.8772,19,326.654,73.8772,19
154.233,tail base,329.845,98.1686,19,329.845,98.1686,19
154.267,nose,317.985,39.0117,2.5,316.232,39.5334,2.5
154.267,left ear,330.328,56.5535,19,330.126,55.8742,19
154.267,right ear,315.285,60.2902,19,315.487,60.9695,19
154.267,left front paw,327.18,53.2139,-8,326.295,49.6526,-8
154.267,right front paw,316.504,55.8658,-8,317.389,59.4271,-8
154.267,left hind paw,341.815,78.9446,-8,342.7,82.5059,-8
154.267,right hind paw,315.611,85.4538,-8,314.727,81.8925,-8
154.267,tail root,333.896,103.065,-6,333.896,103.065,-6
154.267,head center,322.807,58.4218,19,322.807,58.4218,19
154.267,tail base,328.713,82.1992,19,328.713,82.1992,19
154.3,nose,305.778,26.7811,2.5,311.12,24.8275,2.5
154.3,left ear,322.074,40.7274,19,322.831,42.7977,19
154.3,right ear,308.421,48.0666,19,307.664,45.9964,19
154.3,left front paw,318.198,38.2696,-8,323.755,48.6068,-8
154.3,right front paw,308.509,43.4781,-8,302.952,33.1408,-8
154.3,left hind paw,338.739,59.5844,-8,333.182,49.2471,-8
154.3,right hind paw,314.957,72.3687,-8,320.514,82.706,-8
154.3,tail root,337.028,84.9137,-6,337.028,84.9137,-6
154.3,head center,315.248,44.397,19,315.248,44.397,19
154.3,tail base,326.848,65.9765,19,326.848,65.9765,19
154.333,nose,298.785,12.4569,2.5,296.978,13.5111,2.5
154.333,left ear,314.837,26.6831,19,314.428,25.9831,19
154.333,right ear,301.06,33.7849,19,301.468,34.485,19
154.333,left front paw,311.004,24.1586,-8,309.08,20.425,-8
154.333,right front paw,301.227,29.1986,-8,303.151,32.9322,-8
154.333,left hind paw,331.173,45.8256,-8,333.098,49.5592,-8
154.333,right hind paw,307.174,58.1965,-8,305.25,54.4629,-8
154.333,tail root,329.025,71.1215,-6,329.025,71.1215,-6
154.333,head center,307.948,30.234,19,307.948,30.234,19
154.333,tail base,319.174,52.011,19,319.174,52.011,19
154.367,nose,286.754,1.21152,2.5,285.257,2.41861,2.5
154.367,left ear,304.805,12.7975,19,304.337,12.2174,19
154.367,right ear,292.285,21.9353,19,292.752,22.5154,19
154.367,left front paw,300.629,10.893,-8,298.354,7.77547,-8
154.367,right front paw,291.744,17.3779,-8,294.019,20.4954,-8
154.367,left hind paw,323.893,29.1975,-8,326.168,32.315,-8
154.367,right hind paw,302.084,45.1148,-8,299.808,41.9973,-8
154.367,tail root,325.663,54.5227,-6,325.663,54.5227,-6
154.367,head center,298.545,17.3664,19,298.545,17.3664,19
154.367,tail base,312.988,37.1561,19,312.988,37.1561,19
154.4,nose,272.142,-7.01887,2.5,276.628,-10.6474,2.5
154.4,left ear,292.09,0.863817,19,293.496,2.60249,19
154.4,right ear,281.57,12.247,19,280.164,10.5084,19
154.4,left front paw,287.625,-0.198639,-8,296.376,7.88909,-8
154.4,right front paw,280.159,7.87978,-8,271.408,-0.207947,-8
154.4,left hind paw,313.985,13.2695,-8,305.234,5.1818,-8
154.4,right hind paw,295.66,33.0984,-8,304.411,41.1861,-8
154.4,tail root,320.612,37.7763,-6,320.612,37.7763,-6
154.4,head center,286.83,6.55543,19,286.83,6.55543,19
154.4,tail base,304.822,23.1839,19,304.822,23.1839,19
154.433,nose,256.234,-12.3099,2.5,255.267,-10.5506,2.5
154.433,left ear,277.324,-8.40331,19,276.642,-8.77807,19
154.433,right ear,269.185,4.78777,19,269.867,5.16253,19
154.433,left front paw,272.739,-8.58889,-8,269.309,-10.7053,-8
154.433,right front paw,266.962,0.772521,-8,270.392,2.88893,-8
154.433,left hind paw,301.194,-0.431722,-8,304.624,1.68468,-8
154.433,right hind paw,287.016,22.5463,-8,283.586,20.4299,-8
154.433,tail root,312.402,22.347,-6,312.402,22.347,-6
154.433,head center,273.255,-1.80777,19,273.255,-1.80777,19
154.433,tail base,294.105,11.0573,19,294.105,11.0573,19
154.467,nose,303.158,18.3326,2.5,303.774,17.3591,2.5
154.467,left ear,282.24,13.5868,19,282.618,13.8254,19
154.467,right ear,290.9,0.73131,19,290.523,0.492718,19
154.467,left front paw,286.815,13.9554,-8,288.728,15.244,-8
154.467,right front paw,292.96,4.83213,-8,291.047,3.54354,-8
154.467,left hind paw,258.708,4.66819,-8,256.795,3.37959,-8
154.467,right hind paw,273.792,-17.7252,-8,275.705,-16.4366,-8
154.467,tail root,248.418,-18.5401,-6,248.418,-18.5401,-6
154.467,head center,286.57,7.15905,19,286.57,7.15905,19
154.467,tail base,266.25,-6.52852,19,266.25,-6.52852,19
154.5,nose,320.207,24.0714,2.5,317.41,28.2785,2.5
154.5,left ear,298.845,22.1361,19,297.215,21.0524,19
154.5,right ear,305.727,8.24751,19,307.357,9.33123,19
154.5,left front paw,303.428,21.8959,-8,294.152,17.2993,-8
154.5,right front paw,308.312,12.0395,-8,317.589,16.6361,-8
154.5,left hind paw,274.339,16.4108,-8,283.616,21.0074,-8
154.5,right hind paw,286.327,-7.78217,-8,277.05,-12.3788,-8
154.5,tail root,261.068,-5.2312,-6,261.068,-5.2312,-6
154.5,head center,302.286,15.1918,19,302.286,15.1918,19
154.5,tail base,280.333,4.31433,19,280.333,4.31433,19
154.533,nose,331.333,36.3808,2.5,332.811,34.0248,2.5
154.533,left ear,310.607,30.8597,19,311.52,31.4326,19
154.533,right ear,319.739,18.3355,19,318.826,17.7626,19
154.533,left front paw,315.164,31.3983,-8,319.692,34.6997,-8
154.533,right front paw,321.645,22.5101,-8,317.117,19.2088,-8
154.533,left hind paw,287.422,21.0715,-8,282.895,17.7701,-8
154.533,right hind paw,303.33,-0.745007,-8,307.857,2.55633,-8
154.533,tail root,278.004,-2.50366,-6,278.004,-2.50366,-6
154.533,head center,315.173,24.5976,19,315.173,24.5976,19
154.533,tail base,295.376,10.1632,19,295.376,10.1632,19
154.567,nose,346.023,43.0674,2.5,346.616,42.0051,2.5
154.567,left ear,324.883,39.4412,19,325.294,39.671,19
154.567,right ear,332.846,26.1432,19,332.435,25.9135,19
154.567,left front paw,329.471,39.5659,-8,331.561,40.8177,-8
154.567,right front paw,335.122,30.1286,-8,333.032,28.8768,-8
154.567,left hind paw,300.909,31.7872,-8,298.819,30.5354,-8
154.567,right hind paw,314.781,8.62301,-8,316.871,9.8748,-8
154.567,tail root,289.4,9.1593,-6,289.4,9.1593,-6
154.567,head center,328.865,32.7922,19,328.865,32.7922,19
154.567,tail base,307.845,20.2051,19,307.845,20.2051,19
154.6,nose,355.241,57.2348,2.5,351.321,60.5081,2.5
154.6,left ear,335.302,49.3299,19,334.034,47.8106,19
154.6,right ear,345.835,37.9584,19,347.103,39.4777,19
154.6,left front paw,339.766,50.3973,-8,332.082,43.2805,-8
154.6,right front paw,347.241,42.3272,-8,354.924,49.4441,-8
154.6,left hind paw,313.421,36.8999,-8,321.104,44.0168,-8
154.6,right hind paw,331.768,17.0914,-8,324.084,9.97457,-8
154.6,tail root,306.821,12.3858,-6,306.821,12.3858,-6
154.6,head center,340.569,43.6442,19,340.569,43.6442,19
154.6,tail base,322.594,26.9957,19,322.594,26.9957,19
154.633,nose,367.203,67.81,2.5,368.893,65.6697,2.5
154.633,left ear,347.183,60.1102,19,348.013,60.7654,19
154.633,right ear,357.599,48.6312,19,356.769,47.976,19
154.633,left front paw,351.657,61.1317,-8,355.726,64.8232,-8
154.633,right front paw,359.049,52.9853,-8,354.981,49.2939,-8
154.633,left hind paw,325.175,47.9054,-8,321.107,44.214,-8
154.633,right hind paw,343.318,27.9097,-8,347.387,31.6011,-8
154.633,tail root,318.324,23.4603,-6,318.324,23.4603,-6
154.633,head center,352.391,54.3707,19,352.391,54.3707,19
154.633,tail base,334.247,37.9075,19,334.247,37.9075,19
154.667,nose,378.984,78.5862,2.5,379.807,77.6234,2.5
154.667,left ear,358.979,70.851,19,359.352,71.1697,19
154.667,right ear,369.414,59.3904,19,369.041,59.0717,19
154.667,left front paw,363.451,71.8805,-8,365.327,73.5882,-8
154.667,right front paw,370.857,63.7471,-8,368.982,62.0394,-8
154.667,left hind paw,336.992,58.6072,-8,335.117,56.8994,-8
154.667,right hind paw,355.171,38.6437,-8,357.046,40.3514,-8
154.667,tail root,330.185,34.15,-6,330.185,34.15,-6
154.667,head center,364.197,65.1207,19,364.197,65.1207,19
154.667,tail base,346.081,48.6254,19,346.081,48.6254,19
154.7,nose,395.537,82.7752,2.5,392.452,86.8985,2.5
154.7,left ear,374.308,79.7076,19,372.71,78.5123,19
154.7,right ear,381.918,66.2043,19,383.516,67.3996,19
154.7,left front paw,378.898,79.7113,-8,369.695,74.5251,-8
154.7,right front paw,384.298,70.1283,-8,393.501,75.3145,-8
154.7,left hind paw,350.141,72.6882,-8,359.344,77.8744,-8
154.7,right hind paw,363.397,49.1664,-8,354.195,43.9802,-8
154.7,tail root,338.039,50.3715,-6,338.039,50.3715,-6
154.7,head center,378.113,72.9559,19,378.113,72.9559,19
154.7,tail base,356.769,60.9273,19,356.769,60.9273,19
154.733,nose,406.581,94.9491,2.5,408.077,92.7159,2.5
154.733,left ear,386.015,88.8568,19,386.88,89.4368,19
154.733,right ear,395.49,76.59,19,394.625,76.01,19
154.733,left front paw,390.556,89.5213,-8,394.84,92.8305,-8
154.733,right front paw,397.28,80.8158,-8,392.996,77.5066,-8
154.733,left hind paw,363.111,78.431,-8,358.826,75.1218,-8
154.733,right hind paw,379.615,57.0629,-8,383.9,60.3721,-8
154.733,tail root,354.348,54.6043,-6,354.348,54.6043,-6
154.733,head center,390.753,82.7234,19,390.753,82.7234,19
154.733,tail base,371.363,67.7469,19,371.363,67.7469,19
154.767,nose,421.31,101.713,2.5,421.96,100.586,2.5
154.767,left ear,400.232,97.7374,19,400.669,97.9895,19
154.767,right ear,408.414,84.5729,19,407.978,84.3208,19
154.767,left front paw,404.817,97.9379,-8,407.031,99.3138,-8
154.767,right front paw,410.624,88.5954,-8,408.41,87.2194,-8
154.767,left hind paw,376.389,89.6881,-8,374.175,88.3122,-8
154.767,right hind paw,390.641,66.7564,-8,392.855,68.1323,-8
154.767,tail root,365.254,66.873,-6,365.254,66.873,-6
154.767,head center,404.323,91.1551,19,404.323,91.1551,19
154.767,tail base,383.515,78.2222,19,383.515,78.2222,19
154.8,nose,433.491,112.222,2.5,429.942,115.991,2.5
154.8,left ear,412.74,106.795,19,411.279,105.42,19
154.8,right ear,421.815,94.2294,19,423.275,95.6046,19
154.8,left front paw,417.3,107.313,-8,408.688,101.093,-8
154.8,right front paw,423.74,98.3954,-8,432.352,104.615,-8
154.8,left hind paw,389.511,97.1123,-8,398.124,103.332,-8
154.8,right hind paw,405.319,75.2237,-8,396.707,69.0041,-8
154.8,tail root,379.986,73.5802,-6,379.986,73.5802,-6
154.8,head center,417.277,100.512,19,417.277,100.512,19
154.8,tail base,397.415,86.168,19,397.415,86.168,19
154.833,nose,446.45,121.577,2.5,447.863,119.318,2.5
154.833,left ear,425.699,116.152,19,426.574,116.699,19
154.833,right ear,434.772,103.586,19,433.897,103.039,19
154.833,left front paw,430.259,116.67,-8,434.607,119.81,-8
154.833,right front paw,436.698,107.752,-8,432.35,104.612,-8
154.833,left hind paw,402.469,106.471,-8,398.121,103.332,-8
154.833,right hind paw,418.275,84.5815,-8,422.624,87.7214,-8
154.833,tail root,392.942,82.9402,-6,392.942,82.9402,-6
154.833,head center,430.236,109.869,19,430.236,109.869,19
154.833,tail base,410.372,95.5265,19,410.372,95.5265,19
154.867,nose,458.252,132.455,2.5,459.047,131.4,2.5
154.867,left ear,437.817,125.937,19,438.226,126.244,19
154.867,right ear,447.545,113.869,19,447.136,113.561,19
154.867,left front paw,442.344,126.695,-8,444.404,128.356,-8
154.867,right front paw,449.247,118.131,-8,447.187,116.47,-8
154.867,left hind paw,415.135,115.037,-8,413.074,113.376,-8
154.867,right hind paw,432.08,94.0164,-8,434.14,95.6774,-8
154.867,tail root,406.869,91.0329,-6,406.869,91.0329,-6
154.867,head center,442.681,119.903,19,442.681,119.903,19
154.867,tail base,423.607,104.527,19,423.607,104.527,19
154.9,nose,473.712,138.134,2.5,470.523,142.231,2.5
154.9,left ear,452.542,134.684,19,450.955,133.449,19
154.9,right ear,460.395,121.32,19,461.982,122.556,19
154.9,left front paw,457.131,134.771,-8,447.946,129.374,-8
154.9,right front paw,462.703,125.287,-8,471.888,130.684,-8
154.9,left hind paw,428.506,127.23,-8,437.691,132.627,-8
154.9,right hind paw,442.184,103.951,-8,432.999,98.5542,-8
154.9,tail root,416.808,104.699,-6,416.808,104.699,-6
154.9,head center,456.468,128.002,19,456.468,128.002,19
154.9,tail base,435.345,115.591,19,435.345,115.591,19
154.933,nose,489.176,143.026,2.5,490.122,140.546,2.5
154.933,left ear,467.767,141.72,19,468.728,142.086,19
154.933,right ear,474.237,127.635,19,473.276,127.269,19
154.933,left front paw,472.341,141.345,-8,477.197,143.576,-8
154.933,right front paw,476.933,131.349,-8,472.077,129.119,-8
154.933,left hind paw,443.103,136.719,-8,438.248,134.488,-8
154.933,right hind paw,454.374,112.183,-8,459.229,114.414,-8
154.933,tail root,429.201,115.477,-6,429.201,115.477,-6
154.933,head center,471.002,134.678,19,471.002,134.678,19
154.933,tail base,448.738,124.451,19,448.738,124.451,19
154.967,nose,504.248,148.478,2.5,504.716,147.237,2.5
154.967,left ear,482.805,147.968,19,483.286,148.149,19
154.967,right ear,488.748,133.653,19,488.267,133.472,19
154.967,left front paw,487.362,147.424,-8,489.816,148.442,-8
154.967,right front paw,491.579,137.264,-8,489.126,136.246,-8
154.967,left hind paw,457.973,143.886,-8,455.519,142.867,-8
154.967,right hind paw,468.324,118.949,-8,470.778,119.967,-8
154.967,tail root,443.291,123.174,-6,443.291,123.174,-6
154.967,head center,485.776,140.81,19,485.776,140.81,19
154.967,tail base,463.149,131.417,19,463.149,131.417,19
155,nose,518.922,154.859,2.5,516.293,159.335,2.5
155,left ear,497.484,154.19,19,495.749,153.171,19
155,right ear,503.532,139.919,19,505.267,140.937,19
155,left front paw,502.044,153.679,-8,492.236,149.522,-8
155,right front paw,506.337,143.551,-8,516.146,147.708,-8
155,left hind paw,472.682,149.923,-8,482.491,154.08,-8
155,right hind paw,483.218,125.064,-8,473.41,120.907,-8
155,tail root,458.155,129.104,-6,458.155,129.104,-6
155,head center,500.508,147.054,19,500.508,147.054,19
155,tail base,477.95,137.494,19,477.95,137.494,19
155.033,nose,467.122,133.595,2.5,466.185,136.57,2.5
155.033,left ear,488.569,133.885,19,487.416,133.522,19
155.033,right ear,482.774,148.261,19,483.927,148.624,19
155.033,left front paw,484.018,134.476,-8,478.178,132.122,-8
155.033,right front paw,479.905,144.678,-8,485.745,147.033,-8
155.033,left hind paw,513.442,137.713,-8,519.282,140.067,-8
155.033,right hind paw,503.347,162.754,-8,497.507,160.4,-8
155.033,tail root,528.335,158.273,-6,528.335,158.273,-6
155.033,head center,485.671,141.073,19,485.671,141.073,19
155.033,tail base,508.394,150.234,19,508.394,150.234,19
155.067,nose,449.895,131.868,2.5,449.705,132.692,2.5
155.067,left ear,471.187,129.272,19,470.867,129.198,19
155.067,right ear,467.376,144.297,19,467.696,144.371,19
155.067,left front paw,466.756,130.47,-8,465.115,130.054,-8
155.067,right front paw,464.052,141.132,-8,465.694,141.549,-8
155.067,left hind paw,496.348,129.722,-8,497.99,130.138,-8
155.067,right hind paw,489.711,155.893,-8,488.07,155.477,-8
155.067,tail root,513.87,148.093,-6,513.87,148.093,-6
155.067,head center,469.281,136.784,19,469.281,136.784,19
155.067,tail base,493.03,142.807,19,493.03,142.807,19
155.1,nose,435.77,123.606,2.5,438.014,119.434,2.5
155.1,left ear,457.218,123.714,19,458.835,124.583,19
155.1,right ear,451.546,138.138,19,449.929,137.269,19
155.1,left front paw,452.672,124.344,-8,461.681,127.887,-8
155.1,right front paw,448.647,134.581,-8,439.638,131.038,-8
155.1,left hind paw,482.123,127.33,-8,473.115,123.787,-8
155.1,right hind paw,472.241,152.456,-8,481.25,155.999,-8
155.1,tail root,497.19,147.762,-6,497.19,147.762,-6
155.1,head center,454.382,130.926,19,454.382,130.926,19
155.1,tail base,477.182,139.893,19,477.182,139.893,19
155.133,nose,421.832,115.516,2.5,420.716,118.45,2.5
155.133,left ear,443.225,117.07,19,442.088,116.637,19
155.133,right ear,436.592,131.079,19,437.729,131.512,19
155.133,left front paw,438.647,117.392,-8,432.92,114.68,-8
155.133,right front paw,433.94,127.334,-8,439.667,130.045,-8
155.133,left hind paw,467.829,122.357,-8,473.556,125.069,-8
155.133,right hind paw,456.275,146.76,-8,450.548,144.048,-8
155.133,tail root,481.484,143.759,-6,481.484,143.759,-6
155.133,head center,439.909,124.074,19,439.909,124.074,19
155.133,tail base,462.052,134.559,19,462.052,134.559,19
155.167,nose,406.625,110.312,2.5,406.327,111.078,2.5
155.167,left ear,428.068,110.792,19,427.772,110.677,19
155.167,right ear,422.146,125.116,19,422.443,125.232,19
155.167,left front paw,423.512,111.343,-8,421.994,110.715,-8
155.167,right front paw,419.309,121.508,-8,420.828,122.136,-8
155.167,left hind paw,452.907,114.839,-8,454.425,115.467,-8
155.167,right hind paw,442.591,139.791,-8,441.072,139.163,-8
155.167,tail root,467.617,135.53,-6,467.617,135.53,-6
155.167,head center,425.107,117.954,19,425.107,117.954,19
155.167,tail base,447.749,127.315,19,447.749,127.315,19
155.2,nose,392.042,103.668,2.5,394.405,99.5947,2.5
155.2,left ear,413.475,104.486,19,415.053,105.402,19
155.2,right ear,407.327,118.715,19,405.749,117.799,19
155.2,left front paw,408.911,104.965,-8,417.742,108.781,-8
155.2,right front paw,404.548,115.063,-8,395.717,111.247,-8
155.2,left hind paw,438.246,108.925,-8,429.415,105.109,-8
